log_Recency,log_Frequency,log_Monetary,log_avg_order_value,log_avg_days_between_orders,log_tenure_days,log_return_rate,log_unique_products,log_unique_months_active,log_last_month_revenue,log_ltv_3m,Customer ID
4.820281565605037,0.6931471805599453,7.099994162784309,3.287099038542423,0.0,4.820281565605037,0.0,3.8712010109078907,0.6931471805599453,0.0,6.377135027887967,12377
4.574710978503383,0.6931471805599453,7.250422572266261,2.899610789121294,0.0,4.574710978503383,0.0,4.418840607796598,0.6931471805599453,0.0,0.0,12378
4.23410650459726,0.6931471805599453,5.909386436072375,3.064117553086922,0.0,4.23410650459726,0.0,2.9444389791664403,0.6931471805599453,0.0,5.995207533386816,12379
4.143134726391533,1.9459101490553132,8.66830783858548,3.837880176897717,0.7203333208641021,5.2832037287379885,0.015267472130788435,4.59511985013459,1.3862943611198906,0.0,7.0368870072619725,12380
4.762173934797756,0.6931471805599453,6.1369059827581545,2.9314398759716864,0.0,4.762173934797756,0.0,3.295836866004329,0.6931471805599453,0.0,6.491982226084563,12388
4.624972813284271,1.0986122886681096,6.335107441572803,3.1203805781191014,1.5085119938441398,5.247024072160486,0.0,3.1780538303479458,1.0986122886681096,0.0,6.769986349237241,12389
4.882801922586371,1.6094379124341003,7.551286704666411,3.016029976359296,0.5128853567290013,5.2832037287379885,0.056089466651043564,4.574710978503383,1.0986122886681096,0.0,5.95061651058197,12391
4.836281906951478,0.6931471805599453,5.462771921513567,3.5419939852780904,0.0,4.836281906951478,0.0,2.0794415416798357,0.6931471805599453,0.0,0.0,12392
3.367295829986474,1.0986122886681096,7.228257818948646,3.0562323201372052,0.960093354532548,4.919980925828125,0.0,4.219507705176107,1.0986122886681096,5.530935888224764,6.5114778347329665,12395
5.342334251964811,0.6931471805599453,6.837794081676172,2.7297916214293445,0.0,5.342334251964811,0.0,4.189654742026425,0.6931471805599453,0.0,0.0,12396
3.9889840465642745,1.0986122886681096,6.292402125862212,2.7716334049583904,1.5198257537444133,5.187385805840755,0.0,3.4657359027997265,1.0986122886681096,0.0,5.753207357983724,12399
4.02535169073515,1.3862943611198906,6.5878943081661205,2.9753333146412975,1.5881605139868156,5.3230099791384085,0.0246926125903715,3.4011973816621555,1.3862943611198906,0.0,5.727010600775408,12402
4.02535169073515,0.6931471805599453,6.3846208787485486,5.003375673366996,0.0,4.02535169073515,0.0,1.6094379124341003,0.6931471805599453,0.0,0.0,12403
5.37989735354046,0.6931471805599453,4.162626069638506,4.162626069638506,0.0,5.37989735354046,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,12404
4.875197323201151,1.0986122886681096,7.396457985660357,3.8617517449769156,1.378914253822268,5.44673737166631,0.0,3.4965075614664802,1.0986122886681096,0.0,7.205531236339146,12406
3.4965075614664802,0.6931471805599453,5.273512247629066,3.0160249768217535,0.0,3.4965075614664802,0.0,2.3978952727983707,0.6931471805599453,0.0,7.138168343243345,12408
4.0943445622221,1.3862943611198906,8.870179741585938,4.382798558885934,0.36339389418747736,4.605170185988092,0.0317486983145803,4.477336814478207,1.3862943611198906,0.0,8.562560360961188,12409
3.6109179126442243,0.6931471805599453,5.772624223613607,3.1732207411942412,0.0,3.6109179126442243,0.0,2.70805020110221,0.6931471805599453,0.0,0.0,12410
3.091042453358316,1.0986122886681096,7.071395080068585,3.074794743866806,0.6567795363890705,4.304065093204169,0.06351340572232586,3.8712010109078907,1.0986122886681096,6.228333473040668,5.269197467974184,12412
3.4657359027997265,1.3862943611198906,7.90801208895996,3.3881228070169027,0.26888957310241357,4.127134385045092,0.0,4.564348191467836,1.0986122886681096,0.0,9.73073169817987,12415
5.25227342804663,0.6931471805599453,5.315960801720632,2.966022550833615,0.0,5.25227342804663,0.0,2.4849066497880004,0.6931471805599453,0.0,0.0,12416
3.713572066704308,2.0794415416798357,7.589967894489303,2.8847768382361627,1.0753554265038425,5.5909869805108565,0.024292692569044566,4.634728988229636,1.9459101490553132,0.0,7.066518163365811,12417
4.709530201312334,1.0986122886681096,6.780274118166056,3.1347439345384456,0.858226930919394,5.10594547390058,0.024097551579060503,3.6109179126442243,1.0986122886681096,0.0,6.161861116363576,12418
3.6888794541139363,0.6931471805599453,4.366912996863833,3.017982882488811,0.0,3.6888794541139363,0.18232155679395462,1.6094379124341003,0.6931471805599453,0.0,5.3695211255543684,12421
4.0943445622221,2.3978952727983707,8.006057519590314,3.7393218729108706,1.2954879131617092,5.545177444479562,0.05064373281875492,4.174387269895637,1.791759469228055,0.0,7.2662475705438485,12422
4.418840607796598,0.6931471805599453,6.103765919195127,3.426518522974223,0.0,4.418840607796598,0.22314355131420976,2.772588722239781,0.6931471805599453,0.0,7.033091936293421,12424
5.2832037287379885,0.6931471805599453,6.6378869291616915,2.8462444644934,0.0,5.2832037287379885,0.0918075492531228,3.8712010109078907,0.6931471805599453,0.0,0.0,12426
4.394449154672439,1.0986122886681096,7.250181185855144,4.0482028877055924,0.0,4.394449154672439,0.0,3.258096538021482,0.6931471805599453,0.0,6.9543048396351175,12429
2.639057329615259,2.3978952727983707,8.166363984954272,3.2498065831271963,0.9177081665551284,5.429345628954441,0.013793322132335818,4.762173934797756,1.9459101490553132,5.176149732573829,6.747586526829315,12431
2.3978952727983707,0.6931471805599453,5.0330488889331555,2.998229153752578,0.0,2.3978952727983707,0.1053605156578263,2.1972245773362196,0.6931471805599453,5.0330488889331555,8.861348693159607,12433
2.4849066497880004,1.3862943611198906,8.182056063141102,4.323911881334113,1.8767001458771386,5.605802066295998,0.0,3.8066624897703196,1.3862943611198906,7.517151217079586,7.832744072799428,12435
3.295836866004329,2.4849066497880004,8.564845565691025,3.0936003328991304,0.6748353769176076,5.605802066295998,0.04495138786226632,5.176149732573829,2.0794415416798357,5.401550621189688,7.820021925072694,12437
5.37989735354046,1.0986122886681096,7.042181271332972,2.838897242904983,0.4788925766629816,5.560681631015528,0.039220713153281295,4.248495242049359,1.0986122886681096,0.0,0.0,12439
5.529429087511423,0.6931471805599453,6.344776341995586,3.3347692456385376,0.0,5.529429087511423,0.0,3.091042453358316,0.6931471805599453,0.0,5.675691594489676,12440
5.58724865840025,0.6931471805599453,6.186846280636522,3.1826266921930797,0.0,5.58724865840025,0.0,3.091042453358316,0.6931471805599453,0.0,0.0,12443
2.1972245773362196,0.6931471805599453,5.0067611325476555,2.6736469562014067,0.0,2.1972245773362196,0.0,2.4849066497880004,0.6931471805599453,5.0067611325476555,5.837438859468874,12450
4.1588830833596715,0.6931471805599453,7.6742783780956545,3.014593811635714,0.0,4.1588830833596715,0.017544309650909497,4.718498871295094,0.6931471805599453,0.0,7.302557068788646,12451
4.718498871295094,1.3862943611198906,7.983081881541162,3.243429054922978,0.7938357828570287,5.545177444479562,0.0,4.709530201312334,1.3862943611198906,0.0,6.18237412108847,12455
3.091042453358316,0.6931471805599453,5.944399144681508,2.9972561119223333,0.0,3.091042453358316,0.0,3.044522437723423,0.6931471805599453,5.944399144681508,6.110313680946363,12458
4.941642422609304,0.6931471805599453,6.121088314901487,3.0327767072846767,0.0,4.941642422609304,0.0,3.1780538303479458,0.6931471805599453,0.0,0.0,12459
5.37989735354046,0.6931471805599453,4.055776969072842,4.055776969072842,0.0,5.37989735354046,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,12466
4.110873864173311,1.3862943611198906,7.986912879816112,3.3054466286292206,0.873966107469365,5.37989735354046,0.07174390485884133,4.634728988229636,1.3862943611198906,0.0,0.0,12468
4.04305126783455,1.0986122886681096,8.029934343472139,3.723325375137594,0.1711482561958294,4.2626798770413155,0.0,4.343805421853684,1.0986122886681096,0.0,0.0,12469
5.4116460518550396,0.6931471805599453,5.3610573963692225,2.323878509619675,0.0,5.4116460518550396,0.0,3.1780538303479458,0.6931471805599453,0.0,0.0,12470
1.6094379124341003,3.4965075614664802,9.370299578175784,3.3028911258391807,0.4513748094122423,5.58724865840025,0.11276940117609346,4.77912349311153,2.1972245773362196,6.946013991099227,9.035619060012511,12471
1.9459101490553132,2.3978952727983707,8.939993833760052,2.9853522321618713,0.4730852957831437,5.560681631015528,0.10404385977307946,5.459585514144159,2.0794415416798357,6.76596127336425,8.210485949369701,12472
2.5649493574615367,2.0794415416798357,7.636520537143828,2.881534267407666,0.926078738240318,5.303304908059076,0.023530497410194116,4.6913478822291435,1.791759469228055,6.449411409771724,7.99905422355601,12474
3.58351893845611,0.6931471805599453,7.1169946131264945,2.9504118182708545,0.0,3.58351893845611,0.0,4.23410650459726,0.6931471805599453,0.0,8.705621066641953,12476
4.0943445622221,1.0986122886681096,8.408908404241163,3.1881195805904166,0.4089313160846506,5.062595033026967,0.0,5.159055299214529,1.0986122886681096,0.0,7.852349656786577,12477
3.7376696182833684,0.6931471805599453,6.1156713505621685,2.8756549413442345,0.0,3.7376696182833684,0.0,3.332204510175204,0.6931471805599453,0.0,7.457216829562588,12480
4.948759890378168,1.0986122886681096,8.094561578386163,4.1778804076321086,0.0,4.955827057601261,0.03704127168034908,3.9512437185814275,0.6931471805599453,0.0,8.111054856741914,12481
4.709530201312334,3.4011973816621555,10.072909600590481,4.763321256931677,0.31081152714555116,5.236441962829949,0.009661910911736894,3.7612001156935624,1.3862943611198906,0.0,0.0,12482
4.418840607796598,1.9459101490553132,7.193460398549697,3.635903458228269,1.5260563034950494,5.356586274672012,0.050010420574661374,3.295836866004329,1.791759469228055,0.0,7.157346000311195,12483
2.8903717578961645,1.9459101490553132,7.510857394662031,2.7260026701983424,0.9334652367640652,5.375278407684165,0.036634133179780384,4.709530201312334,1.6094379124341003,5.486455308663431,0.0,12484
4.1588830833596715,0.6931471805599453,6.563996560309951,3.0831234803599266,0.0,4.1588830833596715,0.0,3.5553480614894135,0.6931471805599453,0.0,0.0,12485
5.579729825986222,0.6931471805599453,5.657040212104069,4.967379785425298,0.0,5.579729825986222,0.2876820724517809,1.0986122886681096,0.6931471805599453,0.0,0.0,12487
3.8501476017100584,2.1972245773362196,8.02524493041989,3.0685741041243126,0.9216815805090315,5.60947179518496,0.006644542718668579,4.564348191467836,1.9459101490553132,0.0,7.208259791453802,12490
4.709530201312334,0.6931471805599453,5.846062981912972,2.9038088522033405,0.0,4.709530201312334,0.08701137698962977,3.044522437723423,0.6931471805599453,0.0,5.4174328474381985,12494
5.1647859739235145,0.6931471805599453,5.881649681100775,3.092111400547221,0.0,5.1647859739235145,0.10008345855698253,2.8903717578961645,0.6931471805599453,0.0,0.0,12495
5.043425116919247,1.0986122886681096,3.8360055190042304,1.7109108813647342,0.0,5.043425116919247,0.0,2.3978952727983707,0.6931471805599453,0.0,0.0,12496
5.187385805840755,0.6931471805599453,7.100654032813861,4.280547465724028,0.0,5.187385805840755,0.054067221270275766,2.8903717578961645,0.6931471805599453,0.0,8.292708741499187,12497
4.553876891600541,0.6931471805599453,5.9781766527810465,2.7461306632767597,0.0,4.553876891600541,0.0,3.332204510175204,0.6931471805599453,0.0,0.0,12499
4.04305126783455,2.0794415416798357,7.295422948059721,3.0143344902430904,1.0896836579238083,5.337538079701318,0.07061756721395336,4.110873864173311,1.6094379124341003,0.0,5.419871062100613,12500
4.77912349311153,0.6931471805599453,7.027314514039777,6.335054251498059,0.0,4.77912349311153,0.0,1.0986122886681096,0.6931471805599453,0.0,0.0,12503
4.875197323201151,0.6931471805599453,4.9082333604781745,3.152736022363656,0.0,4.875197323201151,0.0,1.9459101490553132,0.6931471805599453,0.0,5.097424424168647,12504
4.77912349311153,0.6931471805599453,6.292031995386996,3.008595613484747,0.0,4.77912349311153,0.0,3.367295829986474,0.6931471805599453,0.0,0.0,12507
5.0689042022202315,1.9459101490553132,8.13600011966378,3.8936094411061535,0.938890563791396,5.598421958998375,0.10660973505825823,4.07753744390572,1.6094379124341003,0.0,6.662136030902742,12510
5.170483995038151,0.6931471805599453,6.364888441004683,2.9219878716642267,0.0,5.170483995038151,0.0,3.5263605246161616,0.6931471805599453,0.0,0.0,12514
4.897839799950911,0.6931471805599453,6.537358042134466,3.3526511877295646,0.0,4.897839799950911,0.0,3.258096538021482,0.6931471805599453,0.0,6.474045005433671,12516
2.3978952727983707,0.6931471805599453,5.957649198613251,2.919489156466892,0.0,2.3978952727983707,0.0,3.1354942159291497,0.6931471805599453,5.957649198613251,0.0,12519
3.6109179126442243,2.1972245773362196,7.585321707575059,2.9132544499986013,1.1015840590572672,5.58724865840025,0.0775582343458745,4.465908118654584,1.9459101490553132,0.0,6.3894013887953545,12523
3.295836866004329,1.6094379124341003,8.129287018938978,4.502548606077408,1.7503742530652007,5.318119993844216,0.0,3.258096538021482,1.3862943611198906,7.011935097891801,8.086413352242126,12524
3.4965075614664802,1.3862943611198906,6.882160509570649,2.8465843368911594,1.2551813493596495,5.204006687076795,0.19948936041632004,4.04305126783455,1.3862943611198906,0.0,0.0,12525
3.367295829986474,1.0986122886681096,5.9604897428085515,3.3544052201553964,1.285198244248522,4.1588830833596715,0.0,2.639057329615259,1.0986122886681096,4.454347296253507,0.0,12527
4.143134726391533,0.6931471805599453,5.760414824222675,2.776983811574003,0.0,4.143134726391533,0.08338160893905106,3.091042453358316,0.6931471805599453,0.0,0.0,12529
2.70805020110221,1.3862943611198906,7.062825535868779,3.066615754373105,1.349926716949016,5.176149732573829,0.0,3.8501476017100584,1.3862943611198906,6.234802805707711,6.836517031381081,12530
5.3981627015177525,0.6931471805599453,7.500518429502228,2.8585474620679245,0.0,5.3981627015177525,0.05043085362689191,4.709530201312334,0.6931471805599453,0.0,0.0,12531
5.087596335232384,1.0986122886681096,7.221755471439273,2.9956558817473224,0.9358171542245103,5.60947179518496,0.18232155679395462,4.1588830833596715,1.0986122886681096,0.0,0.0,12533
5.5254529391317835,1.0986122886681096,8.546763644075352,3.2532651158727908,0.0,5.5254529391317835,0.0,4.653960350157523,0.6931471805599453,0.0,6.211282574993615,12539
4.330733340286331,2.4849066497880004,8.453232636557308,3.4053729169787648,0.7683706017975328,5.58724865840025,0.006153865574378259,4.672828834461906,2.0794415416798357,0.0,8.33472122331107,12540
2.9444389791664403,1.0986122886681096,6.179768175579484,2.5919580427989604,1.6302719993369423,5.1647859739235145,0.12516314295400602,3.6888794541139363,1.0986122886681096,4.77144704561319,0.0,12542
3.5553480614894135,0.6931471805599453,5.174906021632802,2.6756329584352616,0.0,3.5553480614894135,0.0,2.639057329615259,0.6931471805599453,0.0,0.0,12547
4.700480365792417,1.9459101490553132,7.363076649441731,3.5012458541843934,1.252762968495368,5.44673737166631,0.0,3.6635616461296463,1.0986122886681096,0.0,0.0,12549
5.37989735354046,0.6931471805599453,4.869302117979612,4.869302117979612,0.0,5.37989735354046,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,12555
4.394449154672439,1.0986122886681096,8.205819338707613,6.415424237852311,3.5890591188317256,5.54907608489522,0.0,1.3862943611198906,1.0986122886681096,0.0,8.02779632306354,12557
3.091042453358316,1.6094379124341003,7.589790954787364,3.1026560827604888,1.0729228025527988,5.303304908059076,0.020834086902841987,4.330733340286331,1.6094379124341003,6.740720285045833,7.754773100162022,12567
5.187385805840755,0.6931471805599453,4.2626798770413155,2.70805020110221,0.0,5.187385805840755,0.0,1.791759469228055,0.6931471805599453,0.0,0.0,12568
5.37989735354046,0.6931471805599453,4.3633533694082605,4.3633533694082605,0.0,5.37989735354046,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,12570
4.110873864173311,0.6931471805599453,5.837147186723625,2.7638550422710266,0.0,4.110873864173311,0.0,3.1780538303479458,0.6931471805599453,0.0,5.641977990409084,12575
4.110873864173311,0.6931471805599453,5.928924028633084,2.9362602610376984,0.0,4.110873864173311,0.11778303565638346,3.091042453358316,0.6931471805599453,0.0,6.116201128509308,12576
5.602118820879701,0.6931471805599453,5.354461377166077,2.844685745218453,0.0,5.602118820879701,0.0,2.639057329615259,0.6931471805599453,0.0,6.660511127303732,12577
4.709530201312334,0.6931471805599453,6.4586517138441435,2.982706630536835,0.0,4.709530201312334,0.0,3.5553480614894135,0.6931471805599453,0.0,0.0,12580
4.718498871295094,0.6931471805599453,6.731149356784066,2.8210531370423864,0.0,4.718498871295094,0.0,3.9889840465642745,0.6931471805599453,0.0,6.45035983151109,12582
2.772588722239781,2.1972245773362196,8.312638295538338,3.4837533268372574,1.0802149235283935,5.5909869805108565,0.007662872745569125,4.189654742026425,2.0794415416798357,5.651787179537821,8.036900005786858,12583
5.552959584921617,0.6931471805599453,6.048199260088286,3.1453992322998015,0.0,5.552959584921617,0.0,2.995732273553991,0.6931471805599453,0.0,7.275435442727543,12586
4.882801922586371,0.6931471805599453,5.798789578234536,3.012936371886907,0.0,4.882801922586371,0.10008345855698253,2.8903717578961645,0.6931471805599453,0.0,6.0306371821824545,12588
5.4116460518550396,0.6931471805599453,6.574378247268227,2.8701426830950245,0.0,5.4116460518550396,0.0,3.784189633918261,0.6931471805599453,0.0,8.112072024153639,12589
3.9889840465642745,1.3862943611198906,7.671388881793274,3.5567348545492927,0.0,3.9889840465642745,0.04445176257083384,3.4965075614664802,0.6931471805599453,0.0,0.0,12592
4.356708826689592,1.0986122886681096,6.015766839630947,2.781438337516764,1.5939337258981352,5.198497031265826,0.0,3.1780538303479458,1.0986122886681096,0.0,7.203442722772055,12594
3.6635616461296463,0.6931471805599453,5.703849139100744,2.8176752947178105,0.0,3.6635616461296463,0.0,2.995732273553991,0.6931471805599453,0.0,0.0,12595
5.198497031265826,1.0986122886681096,6.478064074448011,2.871258636425943,0.05129329438755053,5.209486152841421,0.04762804898925462,3.6888794541139363,0.6931471805599453,0.0,6.759603237958279,12598
1.791759469228055,1.3862943611198906,6.61734950060876,2.955875260443847,1.2878542883066382,4.718498871295094,0.0,3.4339872044851463,1.3862943611198906,5.070663659755941,6.2503226722461855,12599
2.995732273553991,2.0794415416798357,7.340134919631183,3.5616267220811273,1.8787708462176849,5.58724865840025,0.09531017980432487,3.332204510175204,1.791759469228055,4.997955240938881,6.80899515495796,12600
5.37989735354046,0.6931471805599453,3.091042453358316,3.091042453358316,0.0,5.37989735354046,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,12606
3.4965075614664802,1.6094379124341003,7.292037607822395,3.103194925999337,1.4399745105835144,5.537334267018537,0.0,3.912023005428146,1.6094379124341003,0.0,6.736314313284394,12609
2.639057329615259,1.6094379124341003,8.014286132894542,3.0517502224961888,0.9724046033524747,5.560681631015528,0.06025919151819684,4.812184355372417,1.6094379124341003,6.236271738058218,6.11177771261799,12613
3.6635616461296463,1.0986122886681096,7.770003678165182,3.080411986959175,0.7532511046296507,5.111987788356544,0.04115807249350748,4.663439094112067,1.0986122886681096,0.0,6.987776447962179,12615
4.553876891600541,0.6931471805599453,4.949752305572684,2.7089830991508106,0.0,4.553876891600541,0.0,2.3978952727983707,0.6931471805599453,0.0,0.0,12619
1.6094379124341003,2.3978952727983707,8.701780512759308,3.4857013780325716,0.7062879741210036,5.313205979041787,0.03015303817068753,4.727387818712341,1.9459101490553132,7.569654281107816,8.435965782260944,12621
4.3694478524670215,1.6094379124341003,7.90867755829664,3.221629552002873,0.85365516088267,5.442417710521793,0.008658062743114581,4.465908118654584,1.6094379124341003,0.0,6.58472232922743,12623
3.784189633918261,1.0986122886681096,7.816844139525548,3.28008147858062,0.6451379613735847,4.875197323201151,0.0,4.454347296253507,1.0986122886681096,0.0,0.0,12625
4.3694478524670215,1.6094379124341003,7.696008072969588,3.0099076423799627,0.8371325886103529,5.429345628954441,0.0,4.532599493153256,1.3862943611198906,0.0,6.466953106584287,12631
4.007333185232471,1.0986122886681096,6.691934848047708,3.177910963000035,0.8303483020734304,4.59511985013459,0.07598590697792203,3.4965075614664802,1.0986122886681096,0.0,0.0,12632
3.2188758248682006,1.0986122886681096,7.974698005989225,2.8898778087628814,0.18232155679395462,4.0943445622221,0.028013036227673965,5.081404364984463,1.0986122886681096,6.536822023868037,6.4129670329137705,12633
4.248495242049359,1.0986122886681096,6.19644412779452,3.2386784521643803,0.4895482253187058,4.418840607796598,0.0,3.044522437723423,0.6931471805599453,0.0,0.0,12634
5.60947179518496,0.6931471805599453,4.955827057601261,4.955827057601261,0.0,5.60947179518496,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,12636
3.5553480614894135,1.0986122886681096,6.8088074910965,2.3729433401749533,0.38348620138938916,4.356708826689592,0.0,4.442651256490317,1.0986122886681096,0.0,7.227749640901164,12637
5.159055299214529,0.6931471805599453,5.524655808758766,3.3588309852905263,0.0,5.159055299214529,0.0,2.302585092994046,0.6931471805599453,0.0,0.0,12638
5.087596335232384,0.6931471805599453,5.539615128442288,2.885098620050819,0.0,5.087596335232384,0.0,2.772588722239781,0.6931471805599453,0.0,6.3520891807429924,12639
4.48863636973214,1.3862943611198906,7.729647415432645,5.3361384993468945,1.9021075263969205,4.983606621708336,0.22314355131420976,2.3978952727983707,1.3862943611198906,0.0,7.8963220202762345,12643
5.3230099791384085,1.0986122886681096,6.767492711315046,2.9689185299762846,0.41985384556026395,5.43372200355424,0.18514243313559597,3.8501476017100584,1.0986122886681096,0.0,6.351670748810531,12644
5.198497031265826,1.0986122886681096,6.742573985005771,3.075106840622891,0.421994410059375,5.313205979041787,0.045462374076757336,3.6888794541139363,1.0986122886681096,0.0,6.822611248324695,12645
2.4849066497880004,2.995732273553991,9.24759858375969,3.568981330244621,0.5266989729222809,5.438079308923196,0.03164821095078173,5.181783550292085,2.1972245773362196,6.5106302951489745,8.249031353450363,12647
5.1647859739235145,1.0986122886681096,5.745564008671156,2.908114652229334,1.5105920777974677,5.4638318050256105,0.0,2.833213344056216,1.0986122886681096,0.0,6.180327164445317,12648
4.770684624465665,1.3862943611198906,6.662877235521921,3.0467178282868588,1.3663601462190733,5.442417710521793,0.04762804898925462,3.6375861597263857,1.0986122886681096,0.0,6.79160341224609,12649
4.110873864173311,0.6931471805599453,7.576599521018909,3.836687804687649,0.0,4.110873864173311,0.0,3.784189633918261,0.6931471805599453,0.0,0.0,12653
3.5263605246161616,1.0986122886681096,7.300641604883442,3.044683299945277,0.6221954445876609,4.574710978503383,0.025975486403260657,4.219507705176107,1.0986122886681096,0.0,6.776974385977399,12656
2.995732273553991,1.9459101490553132,7.5444643744383795,2.9350855406440512,0.8013607652001781,5.0238805208462765,0.0,4.127134385045092,1.791759469228055,5.754348838226889,7.130890830264347,12662
5.0689042022202315,1.0986122886681096,5.4823042026610525,3.2164729402518906,1.754019141245208,5.313205979041787,0.08701137698962977,2.302585092994046,1.0986122886681096,0.0,0.0,12663
3.8918202981106265,1.0986122886681096,7.081002454500384,5.0074301631473075,3.4431615807611875,5.564520407322694,0.0,1.6094379124341003,1.0986122886681096,0.0,0.0,12664
5.318119993844216,0.6931471805599453,5.134621273877247,3.0955776085237074,0.0,5.318119993844216,0.24116205681688807,2.1972245773362196,0.6931471805599453,0.0,4.416428061391214,12665
4.624972813284271,1.6094379124341003,8.412576843241537,2.995595133349015,0.37389864214032986,5.356586274672012,0.0,5.236441962829949,1.3862943611198906,0.0,8.030907323030094,12668
5.303304908059076,0.6931471805599453,5.423186348593906,3.3741687092742363,0.0,5.303304908059076,0.0,2.1972245773362196,0.6931471805599453,0.0,6.290902250570617,12670
4.948759890378168,0.6931471805599453,7.872257340866884,4.0822273706060885,0.0,4.948759890378168,0.0,3.828641396489095,0.6931471805599453,0.0,0.0,12671
4.867534450455582,0.6931471805599453,5.357293571648334,2.9229375412872787,0.0,4.867534450455582,0.18232155679395462,2.5649493574615367,0.6931471805599453,0.0,0.0,12672
4.477336814478207,1.0986122886681096,6.865108704260664,2.2562138758119232,0.19574457712609533,4.727387818712341,0.017241806434506055,4.718498871295094,1.0986122886681096,0.0,0.0,12675
2.8903717578961645,1.3862943611198906,6.33687882708196,3.159601291272383,0.0,2.8903717578961645,0.03774032798284703,3.2188758248682006,0.6931471805599453,6.33687882708196,6.8550610036789585,12676
4.499809670330265,1.0986122886681096,5.981666704627871,2.9864031782654727,1.8794650496471605,5.303304908059076,0.08338160893905106,2.639057329615259,1.0986122886681096,0.0,0.0,12677
2.0794415416798357,1.9459101490553132,9.352057792461503,4.367522462631538,0.9284612674944102,5.4638318050256105,0.01967276559870483,4.6913478822291435,1.6094379124341003,7.450800240294688,8.543291644617746,12678
4.04305126783455,2.772588722239781,9.112972276114412,3.0541503490198396,0.36445708438078733,5.564520407322694,0.029789436802107144,5.3612921657094255,2.1972245773362196,0.0,8.988510956806703,12681
1.791759469228055,2.772588722239781,8.981283119147133,3.185657260974936,0.5637841974726024,5.60947179518496,0.008633147144702907,5.043425116919247,2.302585092994046,6.130508840730516,8.024799975578734,12682
4.700480365792417,1.6094379124341003,7.736778601093069,3.1002924690410483,0.8723486100176563,5.564520407322694,0.0,4.48863636973214,1.3862943611198906,0.0,6.766249316687958,12683
2.70805020110221,1.0986122886681096,7.668519051056749,2.889008395076859,0.0,2.70805020110221,0.0,4.844187086458591,0.6931471805599453,7.668519051056749,0.0,12687
5.147494476813453,0.6931471805599453,4.718052343044764,2.254928901019663,0.0,5.147494476813453,0.0,2.639057329615259,0.6931471805599453,0.0,0.0,12692
